5797,Guy Weltsch,246418,past_investor,179
107087,Tony Hsieh,203501,past_investor,179
1301,Eric Chin,201992,past_investor,179
38668,Alex Karelin,171900,past_investor,179
91,Othman Laraki,170596,past_investor,179
42455,Ido Leffler,161242,advisor,179
53,Matt Coffin,156212,past_investor,179
68974,Dave Eisenberg,150213,past_investor,179
10323,Sam Englebardt,95773,past_investor,179
4897,Matt French,95237,past_investor,179
4059,Jody Sherman,95086,past_investor,179
772,Josh Reznick,92832,past_investor,179
8131,Michael Terpin,86442,past_investor,179
16400,Roham Gharegozlou,86129,past_investor,179
35985,Reza Hussein,82916,past_investor,179
17623,Fred Rosenberg,77954,past_investor,179
39520,Walter Kortschak,76867,past_investor,179
61792,Jessie Arora,75449,past_investor,179
27211,James Brandt,74139,past_investor,179
68556,Matias de Tezanos,69630,past_investor,179
5134,Konstantin Othmer,68552,past_investor,179
5209,Bruce Leak,68549,past_investor,179
67479,Jose Marin,68299,past_investor,179
2557,Thomas Varghese,67802,past_investor,179
50126,Ossama Hassanein,66770,past_investor,179
35566,John Stockdale,63244,past_investor,179
38597,Erik Moore,58021,past_investor,179
15,David Carter,56371,past_investor,179
16836,Jor Law,55846,past_investor,179
57019,Brigette Lau,55811,past_investor,179
37433,Zac Zeitlin,53826,past_investor,179
50477,Don Dodge,48574,past_investor,179
9578,Brandon Zeuner,45983,past_investor,179
9304,Ryan Swagar,36960,past_investor,179
53910,Sandra Peterson,51979,advisor,182
400457,Scott Wharton,3812,advisor,182
714,Lauren Elliott,175,founder,182
894715,A Kiran,1929948,employee,185
875294,Robert Devaney,1894642,employee,185
788501,Nicholas Byrd,1739385,employee,185
628881,Dev Dutt,1591578,employee,185
708514,soumya acharya,1587821,employee,185
410719,Pacific PrecisionTechnology,1521612,employee,185
674122,Prasanna Ganta,1508645,employee,185
753,Kameko Oliver,185,founder,192
754,Ed Beeman,186,founder,193
30934,Toni Schneider,1251763,past_investor,194
85,Paige Craig,419417,past_investor,194
154,Manu Kumar,419381,advisor,194
154,Manu Kumar,419379,past_investor,194
119026,Nathan Marz,211619,employee,194
90631,Michael Montano,152962,founder,194
209,Chris Sacca,150645,past_investor,194
1603,Pietro Dova,94304,past_investor,194
1365,Dave Samuel,94202,past_investor,194
105,Andrea Zurek,93287,past_investor,194
556,Raymond Tonsing,70409,past_investor,194
148,Auren Hoffman,55892,past_investor,194
53285,Sachin Agarwal,51324,past_investor,194
138,Josh Felser,45240,past_investor,194
42012,Seth Berman,40587,past_investor,194
756,Christopher Golda,187,founder,194
757,Joseph Baliva,188,founder,195
304110,Alex Zavodnik,1830506,employee,198
5272,Frank Caufield,1461236,advisor,198
258331,Akshay Oberai,1025390,employee,198
48462,Daniel Garrie,814637,advisor,198
292543,Jason Belich,635619,employee,198
275603,joekalin,585874,employee,198
18599,Beau Roberts,497069,employee,198
239161,Brent Gephart,497045,employee,198
238383,Mike Jawetz,497042,employee,198
238395,Jenko Hwong,497041,employee,198
51163,S.H. Foss Jr,122098,employee,198
5893,Hal Gentry,80808,past_investor,198
67429,Tommy Stiansen,54801,founder,198
56197,Richard Putz,48924,advisor,198
48462,Daniel Garrie,46451,past_investor,198
9911,Mike Moore,7004,advisor,198
4233,Philip Inghelbrecht,2993,advisor,198
761,Sam Glines,191,founder,198
798159,Rick van Hattem,1756169,founder,203
226035,Thijs Goos,469595,founder,203
153604,Thierry Schellenbach,410604,founder,203
7478,Chris Dark,95547,past_investor,203
57147,Mattias Ljungman,55912,past_investor,203
773,Joost Nauta,196,founder,203
778,Kwadwo Abrah,199,founder,206
129837,Hans Hickler,1947974,board_member,209
875257,Pascal Karsenti,1894564,past_investor,209
73452,Adrian Rego,1831860,founder,209
102643,Gordon Daugherty,1663967,board_member,209
125179,Brandon Gadoci,1369873,past_investor,209
109739,Allison Baum,1248329,past_investor,209
5104,Paul Huggins,1094298,attorney,209
129837,Hans Hickler,997821,advisor,209
102643,Gordon Daugherty,986301,advisor,209
299440,Faraaz Ismail,796788,employee,209
67346,Jason Stoddard,774574,employee,209
144,Dave McClure,722770,past_investor,209
